$GPRMC,000105,A,3128.22457,N,12118.00000,E,9.719,0.000,200720,0.000,E,A,V*61

$GPRMC,000106,A,3128.22728,N,12118.00000,E,9.719,0.000,200720,0.000,E,A,V*69

$GPRMC,000107,A,3128.22998,N,12118.00000,E,9.719,0.000,200720,0.000,E,A,V*6D

$GPRMC,000108,A,3128.23269,N,12118.00000,E,9.719,0.000,200720,0.000,E,A,V*66

$GPRMC,000109,A,3128.23539,N,12118.00000,E,9.719,0.000,200720,0.000,E,A,V*65

$GPRMC,000110,A,3128.23810,N,12118.00000,E,9.719,0.000,200720,0.000,E,A,V*6B

$GPRMC,000111,A,3128.24080,N,12118.00000,E,9.719,0.000,200720,0.000,E,A,V*6C

$GPRMC,000112,A,3128.24351,N,12118.00000,E,9.719,0.000,200720,0.000,E,A,V*60

$GPRMC,000113,A,3128.24622,N,12118.00000,E,9.719,0.000,200720,0.000,E,A,V*60

$GPRMC,000114,A,3128.24892,N,12118.00000,E,9.719,0.000,200720,0.000,E,A,V*62

$GPRMC,000115,A,3128.25163,N,12118.00000,E,9.719,360.000,200720,0.000,E,A,V*60

$GPRMC,000116,A,3128.25433,N,12118.00000,E,9.719,0.000,200720,0.000,E,A,V*66

$GPRMC,000117,A,3128.25704,N,12118.00000,E,9.719,0.000,200720,0.000,E,A,V*60

$GPRMC,000118,A,3128.25974,N,12118.00000,E,9.719,0.000,200720,0.000,E,A,V*66

$GPRMC,000119,A,3128.26245,N,12118.00000,E,9.719,0.000,200720,0.000,E,A,V*6D

$GPRMC,000120,A,3128.26516,N,12118.00000,E,9.719,0.000,200720,0.000,E,A,V*66

$GPRMC,000121,A,3128.26786,N,12118.00000,E,9.719,0.000,200720,0.000,E,A,V*6C

$GPRMC,000122,A,3128.27057,N,12118.00000,E,9.719,0.000,200720,0.000,E,A,V*65

$GPRMC,000123,A,3128.27327,N,12118.00000,E,9.719,0.000,200720,0.000,E,A,V*60

$GPRMC,000124,A,3128.27598,N,12118.00000,E,9.719,360.000,200720,0.000,E,A,V*60

$GPRMC,000125,A,3128.27868,N,12118.00000,E,9.719,0.000,200720,0.000,E,A,V*66

$GPRMC,000126,A,3128.28139,N,12118.00000,E,9.719,0.000,200720,0.000,E,A,V*67

$GPRMC,000127,A,3128.28409,N,12118.00000,E,9.719,0.000,200720,0.000,E,A,V*60

$GPRMC,000128,A,3128.28680,N,12118.00000,E,9.719,0.000,200720,0.000,E,A,V*6C

$GPRMC,000129,A,3128.28951,N,12118.00000,E,9.719,0.000,200720,0.000,E,A,V*6E

$GPRMC,000130,A,3128.29221,N,12118.00000,E,9.719,0.000,200720,0.000,E,A,V*6B

$GPRMC,000131,A,3128.29492,N,12118.00000,E,9.719,360.000,200720,0.000,E,A,V*61

$GPRMC,000132,A,3128.29762,N,12118.00000,E,9.719,0.000,200720,0.000,E,A,V*6B

$GPRMC,000133,A,3128.30033,N,12118.00000,E,9.719,0.000,200720,0.000,E,A,V*61

$GPRMC,000134,A,3128.30303,N,12118.00000,E,9.719,0.000,200720,0.000,E,A,V*66

$GPRMC,000135,A,3128.30574,N,12118.00000,E,9.719,0.000,200720,0.000,E,A,V*61

$GPRMC,000136,A,3128.30845,N,12118.00000,E,9.719,0.000,200720,0.000,E,A,V*6D

$GPRMC,000137,A,3128.31115,N,12118.00000,E,9.719,360.000,200720,0.000,E,A,V*64

$GPRMC,000138,A,3128.31386,N,12118.00000,E,9.719,0.000,200720,0.000,E,A,V*66

$GPRMC,000139,A,3128.31656,N,12118.00000,E,9.719,0.000,200720,0.000,E,A,V*6F

