$GPRMC,002505,A,3132.12071,N,12118.00000,E,9.719,0.000,200720,0.000,E,A,V*6F

$GPRMC,002506,A,3132.12341,N,12118.00000,E,9.719,0.000,200720,0.000,E,A,V*6C

$GPRMC,002507,A,3132.12612,N,12118.00000,E,9.719,0.000,200720,0.000,E,A,V*6E

$GPRMC,002508,A,3132.12883,N,12118.00000,E,9.719,0.000,200720,0.000,E,A,V*67

$GPRMC,002509,A,3132.13153,N,12118.00000,E,9.719,0.000,200720,0.000,E,A,V*63

$GPRMC,002510,A,3132.13424,N,12118.00000,E,9.719,0.000,200720,0.000,E,A,V*6E

$GPRMC,002511,A,3132.13694,N,12118.00000,E,9.719,0.000,200720,0.000,E,A,V*66

$GPRMC,002512,A,3132.13965,N,12118.00000,E,9.719,360.000,200720,0.000,E,A,V*61

$GPRMC,002513,A,3132.14235,N,12118.00000,E,9.719,0.000,200720,0.000,E,A,V*6C

$GPRMC,002514,A,3132.14506,N,12118.00000,E,9.719,0.000,200720,0.000,E,A,V*6C

$GPRMC,002515,A,3132.14777,N,12118.00000,E,9.719,0.000,200720,0.000,E,A,V*69

$GPRMC,002516,A,3132.15047,N,12118.00000,E,9.719,0.000,200720,0.000,E,A,V*6F

$GPRMC,002517,A,3132.15318,N,12118.00000,E,9.719,0.000,200720,0.000,E,A,V*67

$GPRMC,002518,A,3132.15588,N,12118.00000,E,9.719,0.000,200720,0.000,E,A,V*67

$GPRMC,002519,A,3132.15859,N,12118.00000,E,9.719,0.000,200720,0.000,E,A,V*67

$GPRMC,002520,A,3132.16129,N,12118.00000,E,9.719,0.000,200720,0.000,E,A,V*60

$GPRMC,002521,A,3132.16400,N,12118.00000,E,9.719,360.000,200720,0.000,E,A,V*6A

$GPRMC,002522,A,3132.16670,N,12118.00000,E,9.719,0.000,200720,0.000,E,A,V*69

$GPRMC,002523,A,3132.16941,N,12118.00000,E,9.719,360.000,200720,0.000,E,A,V*60

$GPRMC,002524,A,3132.17212,N,12118.00000,E,9.719,0.000,200720,0.000,E,A,V*6E

$GPRMC,002525,A,3132.17482,N,12118.00000,E,9.719,360.000,200720,0.000,E,A,V*65

$GPRMC,002526,A,3132.17753,N,12118.00000,E,9.719,0.000,200720,0.000,E,A,V*6C

$GPRMC,002527,A,3132.18023,N,12118.00000,E,9.719,360.000,200720,0.000,E,A,V*67

$GPRMC,002528,A,3132.18294,N,12118.00000,E,9.719,0.000,200720,0.000,E,A,V*63

$GPRMC,002529,A,3132.18564,N,12118.00000,E,9.719,0.000,200720,0.000,E,A,V*6A

$GPRMC,002530,A,3132.18835,N,12118.00000,E,9.719,0.000,200720,0.000,E,A,V*6B

$GPRMC,002531,A,3132.19106,N,12118.00000,E,9.719,0.000,200720,0.000,E,A,V*62

