$GPGGA,000051,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*41

$GPGGA,000052,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*42

$GPGGA,000053,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*43

$GPGGA,000054,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*44

$GPGGA,000055,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*45

$GPGGA,000056,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*46

$GPGGA,000057,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*47

$GPGGA,000058,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*48

$GPGGA,000059,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*49

$GPGGA,000100,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*44

$GPGGA,000101,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*45

$GPGGA,000102,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*46

$GPGGA,000103,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*47

$GPGGA,000104,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*40

$GPGGA,000105,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*41

$GPGGA,000106,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*42

$GPGGA,000107,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*43

$GPGGA,000108,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*4C

$GPGGA,000109,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*4D

$GPGGA,000110,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*45

$GPGGA,000111,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*44

