$GPRMC,001850,A,3128.00000,N,12118.00000,E,0.000,0.000,200720,0.000,E,A,V*69

$GPRMC,001851,A,3128.00000,N,12118.00000,E,0.000,0.000,200720,0.000,E,A,V*68

$GPRMC,001852,A,3128.00000,N,12118.00000,E,0.000,0.000,200720,0.000,E,A,V*6B

$GPRMC,001853,A,3128.00000,N,12118.00000,E,0.000,0.000,200720,0.000,E,A,V*6A

$GPRMC,001854,A,3128.00000,N,12118.00000,E,0.000,0.000,200720,0.000,E,A,V*6D

$GPRMC,001855,A,3128.00000,N,12118.00000,E,0.000,0.000,200720,0.000,E,A,V*6C

$GPRMC,001856,A,3128.00000,N,12118.00000,E,0.000,0.000,200720,0.000,E,A,V*6F

$GPRMC,001857,A,3128.00000,N,12118.00000,E,0.000,0.000,200720,0.000,E,A,V*6E

$GPRMC,001858,A,3128.00000,N,12118.00000,E,0.000,0.000,200720,0.000,E,A,V*61

$GPRMC,001859,A,3128.00000,N,12118.00000,E,0.000,0.000,200720,0.000,E,A,V*60

$GPRMC,001900,A,3128.00000,N,12118.00000,E,0.000,0.000,200720,0.000,E,A,V*6D

$GPRMC,001901,A,3128.00000,N,12118.00000,E,0.000,0.000,200720,0.000,E,A,V*6C

$GPRMC,001902,A,3128.00000,N,12118.00000,E,0.000,0.000,200720,0.000,E,A,V*6F

$GPRMC,001903,A,3128.00000,N,12118.00000,E,0.000,0.000,200720,0.000,E,A,V*6E

$GPRMC,001904,A,3128.00000,N,12118.00000,E,0.000,0.000,200720,0.000,E,A,V*69

$GPRMC,001905,A,3128.00000,N,12118.00000,E,0.000,0.000,200720,0.000,E,A,V*68

$GPRMC,001906,A,3128.00000,N,12118.00000,E,0.000,0.000,200720,0.000,E,A,V*6B

$GPRMC,001907,A,3128.00000,N,12118.00000,E,0.000,0.000,200720,0.000,E,A,V*6A

$GPRMC,001908,A,3128.00000,N,12118.00000,E,0.000,0.000,200720,0.000,E,A,V*65

$GPRMC,001909,A,3128.00000,N,12118.00000,E,0.000,0.000,200720,0.000,E,A,V*64

$GPRMC,001910,A,3128.00000,N,12118.00000,E,0.000,0.000,200720,0.000,E,A,V*6C

$GPRMC,001911,A,3128.00000,N,12118.00000,E,0.000,0.000,200720,0.000,E,A,V*6D

$GPRMC,001912,A,3128.00000,N,12118.00000,E,0.000,0.000,200720,0.000,E,A,V*6E

$GPRMC,001913,A,3128.00000,N,12118.00000,E,0.000,0.000,200720,0.000,E,A,V*6F

$GPRMC,001914,A,3128.00000,N,12118.00000,E,0.000,0.000,200720,0.000,E,A,V*68

$GPRMC,001915,A,3128.00000,N,12118.00000,E,0.000,0.000,200720,0.000,E,A,V*69

$GPRMC,001916,A,3128.00000,N,12118.00000,E,0.000,0.000,200720,0.000,E,A,V*6A

$GPRMC,001917,A,3128.00000,N,12118.00000,E,0.000,0.000,200720,0.000,E,A,V*6B

$GPRMC,001918,A,3128.00000,N,12118.00000,E,0.000,0.000,200720,0.000,E,A,V*64

$GPRMC,001919,A,3128.00000,N,12118.00000,E,0.000,0.000,200720,0.000,E,A,V*65

